timestamp,run_name,operation,core,size,pipe,total_iops,avg_iops_per_client
2026-03-02 07:04:08,core_0-224_combined_56,ping,224,64,1,27992.61,6998.15
2026-03-02 07:12:07,core_0-224_combined_28,ping,224,64,1,107350.0,26837.50
2026-03-02 07:27:07,core_0-224_combined_56_distribute_37irw,ping,224,64,1,103414.3,25853.57
2026-03-02 07:37:48,core_0-224_combined_56_distribute_67,ping,224,64,1,204503.4,51125.85
2026-03-02 09:38:08,core_0-224_combined_56_distribute_67,ping,224,64,1,198607.6,49651.90
2026-03-02 09:46:23,core_0-111_combined_28_distribute_37,ping,112,64,1,248092.6,62023.15
2026-03-02 10:01:58,core_0-167_combined_42_distribute_51,ping,168,64,1,218524.5,54631.12
2026-03-02 10:34:32,core_0-3_combined_8_distribute_16,ping,4,64,1,593929,148482.25
2026-03-02 10:38:00,core_0-7_combined_8_distribute_16,ping,8,64,1,575080,143770.00
2026-03-02 10:41:46,core_0-15_combined_8_distribute_16,ping,16,64,1,480725,120181.25
2026-03-02 10:45:19,core_0-15_combined_16_distribute_16,ping,16,64,1,475668,118917.00
2026-03-02 10:57:18,core_0-23wq_combined_16_distribute_16,ping,24,64,1,395980.7,98995.17
2026-03-02 11:02:35,core_0-31_combined_16_distribute_16,ping,32,64,1,381736.7,95434.17
2026-03-02 22:03:05,redis_run0_cbb1_core56-112_client-4_FF2.2_combined_16,ping,56,64,1,336523.9,84130.97
2026-03-02 22:25:58,redis_run0_cbb1_core56-112_client-4_FF2.2_combined_16_irq,ping,56,64,1,332884.6,83221.15
2026-03-03 00:34:32,redis_run0_cbb1_core56-112_client-4_FF2.2_combined_16_irq_25,ping,56,64,1,343772.0,85943.00
2026-03-03 01:11:26,redis_run0_cbb3_core112-167_client-4_FF2.2_combined_16_irq_25,ping,56,64,1,352492.3,88123.07
2026-03-03 01:30:02,redis_run0_cbb4_core168-223_client-4_FF2.2_combined_16_irq_25,ping,56,64,1,353406.9,88351.72
2026-03-03 01:43:29,redis_run0_cbb4_core168-223_client-4_FF2.2_combined_16_irq_25,ping,56,64,1,354258.8,88564.70
2026-03-03 02:26:17,Core_0-55_CCB0_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,329656.7,82414.17
2026-03-03 02:28:25,Core_56-111_CCB1_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,345520.8,86380.20
2026-03-03 02:30:32,Core_112-167_CCB2_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,348508.4,87127.10
2026-03-03 02:32:40,Core_168-223_CCB3_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,349662.3,87415.57
2026-03-03 02:44:22,Core_0-55_CCB0_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,340987.8,85246.95
2026-03-03 02:46:30,Core_56-111_CCB1_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,352644.6,88161.15
2026-03-03 02:48:37,Core_112-167_CCB2_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,354379.8,88594.95
2026-03-03 02:50:44,Core_168-223_CCB3_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,358817.9,89704.47
2026-03-03 03:02:09,Core_0-55_CCB0_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,336922.6,84230.65
2026-03-03 03:04:17,Core_56-111_CCB1_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,341556.6,85389.15
2026-03-03 03:06:25,Core_112-167_CCB2_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,347616.6,86904.15
2026-03-03 03:08:32,Core_168-223_CCB3_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,340299.0,85074.75
2026-03-03 22:33:26,cbb_scaling_Core_0-55_CCB0_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,328634.2,82158.55
2026-03-03 22:35:39,cbb_scaling_Core_0-111_CCB1_irq_combined_28_local_pipe_1_size_64,ping,112,64,1,129798.6,32449.65
2026-03-03 22:37:56,cbb_scaling_Core_0-167_CCB2_irq_combined_42_local_pipe_1_size_64,ping,168,64,1,76385.7,19096.42
2026-03-03 22:40:17,cbb_scaling_Core_0-223_CCB3_irq_combined_56_local_pipe_1_size_64,ping,223,64,1,0,0
2026-03-03 23:40:09,cbb_scaling_Core_0-55_CCB0_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,342887.6,85721.90
2026-03-03 23:42:20,cbb_scaling_Core_0-111_CCB1_irq_combined_28_local_pipe_1_size_64,ping,112,64,1,261424.4,65356.10
2026-03-03 23:44:36,cbb_scaling_Core_0-167_CCB2_irq_combined_42_local_pipe_1_size_64,ping,168,64,1,225456.6,56364.15
2026-03-03 23:46:58,cbb_scaling_Core_0-223_CCB3_irq_combined_56_local_pipe_1_size_64,ping,223,64,1,0,0
2026-03-03 23:46:58,cbb_scaling_Core_0-223_CCB3_irq_combined_56_local_pipe_1_size_64,ping,224,64,1,199017.1,49754.27
2026-03-03 23:55:37,cbb_scaling_Core_0-55_Single_NUMA_Node_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,345348.7,86337.17
2026-03-04 00:05:41,cbb_scaling_Core_0-55_CBB0_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,342057.2,85514.30
2026-03-04 00:08:51,cbb_scaling_Core_0-55_CBB0_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,344274.4,86068.60
2026-03-04 00:12:37,cbb_scaling_Core_0-55_CBB0_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,340593.1,85148.27
2026-03-04 00:14:48,cbb_scaling_Core_0-111_CBB1_irq_combined_32_local_pipe_1_size_64,ping,112,64,1,260325.3,65081.32
2026-03-04 00:17:05,cbb_scaling_Core_0-167_CBB2_irq_combined_48_local_pipe_1_size_64,ping,168,64,1,228641.5,57160.37
2026-03-04 00:19:28,cbb_scaling_Core_0-223_CBB3_irq_combined_64_local_pipe_1_size_64,ping,224,64,1,201308.4,50327.10
2026-03-04 00:39:19,Core_0-55_CCB0_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,310925.4,77731.35
2026-03-04 00:41:31,Core_56-111_CCB1_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,25847.44,6461.86
2026-03-04 00:50:38,Core_0-55_CCB0_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,337628.1,84407.02
2026-03-04 00:52:46,Core_56-111_CCB1_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,343214.7,85803.67
2026-03-04 00:54:54,Core_112-167_CCB2_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,348160.3,87040.07
2026-03-04 00:57:02,Core_168-223_CCB3_irq_combined_20_local_pipe_1_size_64,ping,56,64,1,348426.7,87106.67
2026-03-04 07:21:48,test,ping,112,64,16,18802.3,18802.30
2026-03-04 07:21:48,test,ping,168,64,16,0,0
2026-03-04 07:21:48,test,ping,56,64,16,0,0
2026-03-04 07:21:48,test,ping,,64,16,0,0
2026-03-04 07:21:48,test,ping,224,64,1,64504.3,16126.07
2026-03-04 07:21:48,test,ping,56,64,1,278621.3,69655.32
2026-03-04 09:05:35,cbb_scaling_Core_0-55_CCB0_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,368236.0,92059.00
2026-03-04 09:07:49,cbb_scaling_Core_0-111_CCB1_irq_combined_28_local_pipe_1_size_64,ping,112,64,1,211734.4,52933.60
2026-03-04 09:10:09,cbb_scaling_Core_0-167_CCB2_irq_combined_42_local_pipe_1_size_64,ping,168,64,1,104561.9,26140.47
2026-03-04 09:12:38,cbb_scaling_Core_0-223_CCB3_irq_combined_56_local_pipe_1_size_64,ping,223,64,1,0,0
2026-03-04 09:12:38,cbb_scaling_Core_0-223_CCB3_irq_combined_56_local_pipe_1_size_64,ping,224,64,1,62836.2,15709.05
2026-03-06 01:28:47,cbb_scaling_Core_0-55_CCB0_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,367966.9,91991.72
2026-03-06 09:24:09,cbb_scaling_Core_0-55_CBB0_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,396650.7,99162.67
2026-03-06 09:28:20,cbb_scaling_Core_0-55_CCB0_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,397695.0,99423.75
2026-03-06 09:29:57,cbb_scaling_Core_0-111_CCB1_irq_combined_28_local_pipe_1_size_64,ping,112,64,1,117600.6,29400.15
2026-03-06 09:33:11,cbb_scaling_Core_0-111_CCB1_irq_combined_28_local_pipe_1_size_64,ping,112,64,1,231128.1,57782.02
2026-03-06 10:03:33,cbb_scaling_Core_0-55_CCB0_irq_combined_14_local_pipe_1_size_64,ping,56,64,1,402937.4,100734.35
2026-03-06 10:11:46,cbb_scaling_Core_0-111_CCB1_irq_combined_28_local_pipe_1_size_64,ping,112,64,1,188980.4,47245.10
2026-03-06 10:16:03,cbb_scaling_Core_0-111_CCB1_irq_combined_28_local_pipe_1_size_64,ping,112,64,1,243931.4,60982.85
2026-03-06 10:50:53,cbb_scaling_Core_0-167_CCB2_irq_combined_42_local_pipe_1_size_64,ping,168,64,1,105070.1,26267.52
2026-03-06 10:55:33,cbb_scaling_Core_0-167_CCB2_irq_combined_42_local_pipe_1_size_64,ping,112,64,1,103989.9,25997.47
2026-03-06 10:55:33,cbb_scaling_Core_0-167_CCB2_irq_combined_42_local_pipe_1_size_64,ping,168,64,1,105070.1,26267.52
2026-03-06 10:58:47,Core_0-55_CCB0_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,315262.7,78815.67
2026-03-06 10:59:38,Core_56-111_CCB1_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,402436.7,100609.17
2026-03-06 11:00:27,Core_112-167_CCB2_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,390126.9,97531.72
2026-03-06 11:01:16,Core_168-223_CCB3_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,400405.7,100101.42
2026-03-06 11:02:44,Core_0-55_CCB0_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,318926.0,79731.50
2026-03-06 11:03:35,Core_56-111_CCB1_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,398710.9,99677.72
2026-03-06 11:04:24,Core_112-167_CCB2_irq_combined_16_local_pipe_1_size_64,ping,56,64,1,398678.8,99669.70
