ts,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53,CPU54,CPU55,CPU56,CPU57,CPU58,CPU59,CPU60,CPU61,CPU62,CPU63,CPU64,CPU65,CPU66,CPU67,CPU68,CPU69,CPU70,CPU71,CPU72,CPU73,CPU74,CPU75,CPU76,CPU77,CPU78,CPU79,CPU80,CPU81,CPU82,CPU83,CPU84,CPU85,CPU86,CPU87,CPU88,CPU89,CPU90,CPU91,CPU92,CPU93,CPU94,CPU95,CPU96,CPU97,CPU98,CPU99,CPU100,CPU101,CPU102,CPU103,CPU104,CPU105,CPU106,CPU107,CPU108,CPU109,CPU110,CPU111,CPU112,CPU113,CPU114,CPU115,CPU116,CPU117,CPU118,CPU119,CPU120,CPU121,CPU122,CPU123,CPU124,CPU125,CPU126,CPU127,CPU128,CPU129,CPU130,CPU131,CPU132,CPU133,CPU134,CPU135,CPU136,CPU137,CPU138,CPU139,CPU140,CPU141,CPU142,CPU143,CPU144,CPU145,CPU146,CPU147,CPU148,CPU149,CPU150,CPU151,CPU152,CPU153,CPU154,CPU155,CPU156,CPU157,CPU158,CPU159,CPU160,CPU161,CPU162,CPU163,CPU164,CPU165,CPU166,CPU167,CPU168,CPU169,CPU170,CPU171,CPU172,CPU173,CPU174,CPU175,CPU176,CPU177,CPU178,CPU179,CPU180,CPU181,CPU182,CPU183,CPU184,CPU185,CPU186,CPU187,CPU188,CPU189,CPU190,CPU191,CPU192,CPU193,CPU194,CPU195,CPU196,CPU197,CPU198,CPU199,CPU200,CPU201,CPU202,CPU203,CPU204,CPU205,CPU206,CPU207,CPU208,CPU209,CPU210,CPU211,CPU212,CPU213,CPU214,CPU215,CPU216,CPU217,CPU218,CPU219,CPU220,CPU221,CPU222,CPU223
1772305882.273297,29326237,56479011,52530395,53210218,55465914,56979922,53164216,54067388,56569209,56641458,55313024,58114321,53938895,55444992,52909528,52893292,51337765,53370749,50813934,50499379,49993788,49034361,47944300,52263484,50081472,49906165,49669059,46789397,50606644,49468304,48889996,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305883.322142,29346504,56533834,52576108,53258350,55521318,57036077,53211447,54113497,56627561,56702378,55366681,58173904,53993442,55497939,52955386,52941140,51391823,53427169,50859867,50550813,50046605,49080902,47985469,52318532,50138686,49958918,49725041,46832154,50660170,49520682,48922924,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305884.371462,29366775,56588893,52621847,53306423,55576980,57092288,53258794,54160078,56686163,56763363,55419989,58233433,54047931,55550872,53001351,52988878,51445904,53483663,50905494,50602602,50099092,49127659,48026561,52373913,50196087,50011494,49781002,46875143,50713840,49573335,48955586,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305885.420549,29387419,56644366,52668104,53355161,55633494,57149209,53306549,54207059,56745706,56825412,55473825,58293688,54103202,55604493,53047833,53037304,51500614,53540954,50951425,50654692,50152564,49174807,48068020,52429306,50254305,50064701,49837774,46918670,50767793,49626282,48988552,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305886.469860,29408284,56699923,52713969,53403872,55689701,57205866,53354101,54254146,56804916,56887130,55528043,58353680,54158154,55658125,53094193,53085417,51555359,53597990,50997293,50707020,50206121,49221737,48109290,52484443,50312117,50117826,49894382,46961973,50821664,49679095,49021200,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305887.519875,29428741,56755132,52759961,53452006,55745931,57262308,53401475,54301116,56864081,56948281,55581827,58413738,54213128,55711299,53140566,53133356,51609795,53655289,51043501,50758696,50259566,49268775,48150920,52539793,50369778,50171136,49950974,47005451,50875565,49731654,49054006,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305888.569721,29449412,56810761,52805968,53500432,55802284,57318891,53449573,54348135,56923401,57010346,55635832,58474105,54268186,55764719,53187095,53181740,51664499,53712627,51089827,50810846,50313232,49315828,48192584,52595560,50427728,50224264,50007789,47048816,50929701,49784852,49086885,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305889.619634,29470120,56865887,52851983,53548473,55858225,57375568,53497204,54395094,56982324,57071946,55689883,58533847,54323111,55818077,53233350,53229573,51718958,53769684,51135664,50863009,50366421,49362729,48233757,52650653,50485671,50277460,50064218,47092177,50983601,49837763,49119548,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305890.669643,29490644,56920681,52897331,53596537,55913824,57431700,53544230,54441350,57040971,57133236,55742949,58593397,54377442,55871161,53279337,53277287,51773072,53826237,51180983,50914323,50418961,49409162,48274730,52705487,50542707,50330048,50120038,47135028,51037028,49889739,49151964,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305891.719526,29511117,56975441,52943057,53644735,55969378,57487952,53591263,54487803,57099448,57194289,55796530,58652763,54432146,55924258,53325237,53325320,51827295,53883058,51226646,50965728,50472169,49455693,48315748,52760451,50600227,50382798,50175974,47178216,51090796,49941719,49184710,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305892.769669,29531630,57030997,52988773,53692667,56025046,57544614,53638535,54534686,57158676,57256059,55850516,58712973,54487168,55977681,53371637,53373708,51881609,53940054,51272602,51017664,50525735,49502540,48356963,52816033,50658040,50435883,50232149,47221440,51144708,49994271,49217356,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305893.819758,29552136,57086731,53034883,53741042,56081153,57601522,53686079,54581945,57217966,57317975,55904828,58773299,54542417,56031318,53417972,53421854,51936175,53997433,51319063,51069920,50579219,49549542,48398125,52871610,50716237,50489359,50288706,47265053,51198879,50047347,49250639,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305894.869198,29572776,57142109,53081175,53789539,56137330,57658131,53733719,54628846,57277228,57379417,55958639,58833438,54597430,56084859,53464344,53469538,51990441,54054413,51365107,51121871,50632444,49596831,48439658,52927211,50773936,50542956,50344901,47308529,51252870,50100157,49283714,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305895.918680,29592969,57197301,53126786,53837779,56193045,57714637,53780950,54675835,57336294,57440701,56012388,58893493,54652666,56138580,53510542,53517769,52044695,54111411,51411132,51173915,50685728,49643630,48480946,52982693,50831585,50596024,50401055,47351550,51306732,50153075,49316554,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305896.968283,29613391,57252705,53172975,53886414,56249057,57771270,53828552,54722775,57395655,57502599,56066324,58953975,54708233,56192218,53557224,53566089,52099476,54168746,51457572,51226222,50739728,49690665,48522469,53038713,50889507,50649608,50457698,47395246,51361195,50206287,49349526,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305898.015128,29633392,57308285,53218507,53933042,56305159,57828465,53876747,54770487,57459499,57568352,56122256,59018390,54764315,56247786,53602524,53615919,52154022,54222143,51503845,51278644,50796810,49738186,48564957,53096042,50948291,50703871,50511058,47439193,51414807,50260780,49381247,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305899.064673,29653596,57364026,53264433,53980007,56361614,57886031,53925344,54818681,57523271,57634218,56178166,59082723,54820198,56303381,53647874,53666063,52208638,54275516,51550511,51330986,50853491,49785829,48607603,53153166,51007068,50758215,50565286,47483034,51468649,50315188,49413337,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
1772305900.113958,29673629,57420062,53310273,54027434,56418238,57944153,53974299,54867183,57587680,57700781,56234222,59148175,54876770,56359545,53693905,53716464,52263603,54329199,51597294,51383735,50910405,49833859,48650264,53210448,51066686,50813209,50619558,47527455,51522811,50369940,49445511,5835631,4091032,3791172,3726405,3978576,3944921,3900696,3846328,3970287,4242334,4274961,3814733,3740626,3783276,3905561,4105946,4134685,3677087,3759079,3857182,4066485,4250087,3527840,4045170,4220032,4309492,3894801,4292161,3943945,4264731,4178594,3765196,3856359,4163889,4225167,4172675,3960884,4213380,4327063,3916089,3984692,4171741,4253072,4329062,4508965,4138271,3823262,3808500,4140406,4043689,4100365,4666613,4161251,3937681,3992830,4204998,3909322,3905172,4199857,3989898,3875157,3777753,4249840,3900111,4257120,4121685,4127433,3910412,3831361,3802368,4053774,3999048,4230201,3915819,3951455,4123091,4258776,3888617,4453692,4092788,3928114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
